date,season,matchtype,matchno,elapsed_time,overtime_level,overtime_gametime,second_overtime_gametime,teamA_name,teamA_score,teamB_name,teamB_score,qpd,teamA_rt_snitch,teamB_rt_snitch,teamA_ot_snitch,teamB_ot_snitch,teamA_sd_snitch,teamB_sd_snitch,elapsed_time2,head_ref,snitch
11/14/2015,2016,0,3351,0:21:06,0,,0,Stanford Quidditch,40,Cal Quidditch,130,-120,1,0,0,0,0,0,0:21:06,Martin Pyne,Sean Booker
11/14/2015,2016,0,3352,0:43:40,0,,0,Tufts University Tufflepuffs,250,Emerson College Quidditch,70,150,1,0,0,0,0,0,0:43:40,Curtis Stoychoff,Willis Miles IV
11/14/2015,2016,0,3353,0:31:22,0,,0,Tufts University Tufflepuffs,200,Emerson College Quidditch,40,130,1,0,0,0,0,0,0:31:22,Curtis Stoychoff,Mati Reed
11/14/2015,2016,0,3354,0:23:35,0,,0,University of Florida Quidditch,140,Florida International University,130,-20,1,0,0,0,0,0,0:23:35,Richard Crumrine,Daniel Cantrelle
11/14/2015,2016,0,3355,0:23:32,1,0:02:05,0,University of South Florida Quidditch,150,Florida International University,140,10,0,1,1,0,0,0,0:23:32,Richard Crumrine,Sean Beloff
11/14/2015,2016,1,3356,0:23:47,0,,0,District of Columbia Quidditch Club,110,George Mason Club Quidditch,70,70,0,1,0,0,0,0,0:23:47,Alex Amodol,Jorge Villarreal
11/14/2015,2016,1,3357,0:19:06,0,,0,Wizengamot Quidditch at VCU,70,George Mason Club Quidditch,40,0,1,0,0,0,0,0,0:19:06,Katrina Bynum,James Richter
11/14/2015,2016,1,3358,0:21:46,0,,0,Lock Haven University Quidditch,150,Grove City Legion of Broom,40,140,0,1,0,0,0,0,0:21:46,Justin Cole,Chris Champitto
11/14/2015,2016,1,3359,0:20:18,0,,0,Mansfield University Fire Ferrets Quidditch,130,Grove City Legion of Broom,30,70,1,0,0,0,0,0,0:20:18,John Bridstrup,Phillip Ellis
11/14/2015,2016,1,3360,0:18:20,0,,0,Penn State University Nittany Lions,210,Grove City Legion of Broom,10,170,1,0,0,0,0,0,0:18:20,Chris Coleman,Michael Johnson
11/14/2015,2016,1,3361,0:19:23,0,,0,Virginia Tech,110,Grove City Legion of Broom,20,60,1,0,0,0,0,0,0:19:23,Erik Morlock,Ryan Sebade
11/14/2015,2016,0,3362,0:19:15,0,,0,Lone Star Quidditch Club,180,Gulf Coast Gumbeaux,70,140,0,1,0,0,0,0,0:19:15,VINCENT BERRIOS,TY CERVANTES
11/14/2015,2016,0,3363,0:20:13,0,,0,Lumberjack Quidditch,10,Gulf Coast Gumbeaux,150,-110,0,1,0,0,0,0,0:20:13,RYAN DAVIS,TY CERVANTES
11/14/2015,2016,0,3364,0:19:13,0,,0,Boston University Quidditch,170,Harvard Horntails,80,120,0,1,0,0,0,0,0:19:13,Ethan Sturm,Greg Bento
11/14/2015,2016,0,3365,0:20:27,0,,0,Boston University Quidditch,90,Harvard Horntails,60,60,0,1,0,0,0,0,0:20:27,Ethan Sturm,Tyler Osman
11/14/2015,2016,0,3366,0:18:14,0,,0,Boston University Quidditch,120,Harvard Horntails,20,70,1,0,0,0,0,0,0:18:14,Greg Bento,Josh Friedman
11/14/2015,2016,1,3367,0:21:12,0,,0,Duke University Quidditch,100,Hopkins Hallows,70,60,0,1,0,0,0,0,0:21:12,Ricky Nelson,Jesse Mayer
11/14/2015,2016,1,3368,0:18:26,0,,0,Rutgers University Quidditch,150,James Madison University Quidditch,50,70,1,0,0,0,0,0,0:18:26,Erin Mallory,Harry Greenhouse
11/14/2015,2016,1,3369,0:23:05,0,,0,Virginia Quidditch Club,130,James Madison University Quidditch,60,100,0,1,0,0,0,0,0:23:05,Ben Mertens,Harry Greenhouse
11/14/2015,2016,1,3370,0:19:40,0,,0,Mansfield University Fire Ferrets Quidditch,30,Lock Haven University Quidditch,150,-90,0,1,0,0,0,0,0:19:40,Ted Stanton,James Richter
11/14/2015,2016,0,3371,0:22:08,0,,0,Oklahoma State University,70,Lone Star Quidditch Club,180,-80,0,1,0,0,0,0,0:22:08,VINCENT BERRIOS,TY CERVANTES
11/14/2015,2016,0,3372,0:21:06,0,,0,Texas State University - San Marcos,90,Lone Star Quidditch Club,140,-80,1,0,0,0,0,0,0:21:06,VINCENT BERRIOS,ELI PRIEST
11/14/2015,2016,0,3373,0:25:11,0,,0,Oklahoma State University,210,Louisiana State University,100,80,1,0,0,0,0,0,0:25:11,ERIC REYES,DILAN FREEMAN
11/14/2015,2016,0,3374,0:19:10,0,,0,Texas State University - San Marcos,140,Louisiana State University,50,60,1,0,0,0,0,0,0:19:10,VINCENT BERRIOS,DILAN FREEMAN
11/14/2015,2016,0,3375,0:21:21,0,,0,Texas Tech Quidditch,120,Louisiana State University,40,50,1,0,0,0,0,0,0:21:21,ROMIE LOF,DANIEL DERUITER
11/14/2015,2016,0,3376,0:19:32,0,,0,University of North Texas,50,Louisiana State University,200,-180,1,0,0,0,0,0,0:19:32,ERIC REYES,ZACH MARES
11/14/2015,2016,0,3377,0:22:11,0,,0,Texas Quidditch,270,Lumberjack Quidditch,20,220,1,0,0,0,0,0,0:22:11,JOSH MANSFIELD,NICK ENGELMAN
11/14/2015,2016,1,3378,0:20:01,0,,0,Penn State University Nittany Lions,210,Mansfield University Fire Ferrets Quidditch,20,160,1,0,0,0,0,0,0:20:01,Alex Amodol,Ben Tunick
11/14/2015,2016,1,3379,0:18:57,0,,0,Duke University Quidditch,40,Maryland Quidditch,110,-100,1,0,0,0,0,0,0:18:57,Alex Amodol,Michael Johnson
11/14/2015,2016,1,3380,0:19:40,0,,0,Hopkins Hallows,30,Maryland Quidditch,170,-110,0,1,0,0,0,0,0:19:40,Erik Morlock,Kevin Edelmann
11/14/2015,2016,1,3381,0:18:44,0,,0,Philadelphia Honey Badgers,70,Maryland Quidditch,130,-90,1,0,0,0,0,0,0:18:44,Erik Morlock,James Richter
11/14/2015,2016,0,3382,0:21:06,0,,0,Texas State University - San Marcos,140,Oklahoma State University,120,-10,1,0,0,0,0,0,0:21:06,VINCENT BERRIOS,NICK ENGELMAN
11/14/2015,2016,0,3383,0:19:40,0,,0,University of North Texas,10,Oklahoma State University,190,-150,0,1,0,0,0,0,0:19:40,ERIC REYES,NICK ENGELMAN
11/14/2015,2016,0,3384,0:19:11,1,0:03:21,0,University of Texas at San Antonio,90,Oklahoma State University,130,-40,1,0,0,1,0,0,0:19:11,JONATHON RULAND,TY CERVANTES
11/14/2015,2016,1,3385,0:20:45,0,,0,Lock Haven University Quidditch,110,Penn State University Nittany Lions,100,-20,1,0,0,0,0,0,0:20:45,Dylan Meyer,Matthew Mongioi
11/14/2015,2016,1,3386,0:26:53,0,,0,Duke University Quidditch,120,Philadelphia Honey Badgers,90,0,1,0,0,0,0,0,0:26:53,Ricky Nelson,Harry Greenhouse
11/14/2015,2016,1,3387,0:19:14,0,,0,Hopkins Hallows,20,Philadelphia Honey Badgers,180,-130,0,1,0,0,0,0,0:19:14,Dylan Meyer,Jesse Mayer
11/14/2015,2016,0,3388,0:20:06,0,,0,Florida International University,100,RCQC,120,10,0,1,0,0,0,0,0:20:06,Richard Crumrine,Steven Zhao
11/14/2015,2016,0,3389,0:25:53,1,0:02:13,0,University of Florida Quidditch,90,RCQC,120,30,0,1,0,1,0,0,0:25:53,Richard Crumrine,Tyrell Byrd
11/14/2015,2016,0,3390,0:20:17,0,,0,University of Florida Quidditch,40,RCQC,80,-10,0,1,0,0,0,0,0:20:17,Richard Crumrine,Daniel Cantrelle
11/14/2015,2016,0,3391,0:20:52,0,,0,University of Miami,140,RCQC,70,100,0,1,0,0,0,0,0:20:52,Richard Crumrine,Andrew Latham
11/14/2015,2016,0,3392,0:23:16,0,,0,Florida International University,210,Ringling College of Art and Design,80,100,1,0,0,0,0,0,0:23:16,Brian Nackasha,Tim Ebert
11/14/2015,2016,0,3393,0:21:46,0,,0,University of Miami,240,Ringling College of Art and Design,0,210,1,0,0,0,0,0,0:21:46,Brian Nackasha,Tim Ebert
11/14/2015,2016,1,3394,0:24:18,0,,0,Virginia Quidditch Club,80,Rutgers University Quidditch,150,-40,0,1,0,0,0,0,0:24:18,Chris Coleman,Harry Greenhouse
11/14/2015,2016,0,3395,0:20:17,0,,0,Lumberjack Quidditch,30,San Marcos Sharknados,150,-90,0,1,0,0,0,0,0:20:17,PAXTON CASEY,NICK ENGELMAN
11/14/2015,2016,0,3396,0:19:19,0,,0,Texas A&M Quidditch,180,San Marcos Sharknados,10,140,1,0,0,0,0,0,0:19:19,MIKE WIDENHOUSE,DANIEL DERUITER
11/14/2015,2016,0,3397,0:19:04,0,,0,Texas Quidditch,180,San Marcos Sharknados,20,130,1,0,0,0,0,0,0:19:04,JOSH MANSFIELD,NICK ENGELMAN
11/14/2015,2016,0,3398,0:19:16,0,,0,Tulane University,120,San Marcos Sharknados,60,30,1,0,0,0,0,0,0:19:16,VINCENT BERRIOS,ETHAN HULTGREN
11/14/2015,2016,0,3399,0:19:45,0,,0,Gulf Coast Gumbeaux,70,SHSU Quidditch,60,-20,1,0,0,0,0,0,0:19:45,COLLIN MAGERS,CRAIG GARRISON
11/14/2015,2016,0,3400,0:21:46,0,,0,Lone Star Quidditch Club,120,SHSU Quidditch,70,80,0,1,0,0,0,0,0:21:46,VINCENT BERRIOS,DANIEL DERUITER
11/14/2015,2016,0,3401,0:20:16,0,,0,San Marcos Sharknados,50,SHSU Quidditch,80,-60,1,0,0,0,0,0,0:20:16,ROMIE LOF,DANIEL DERUITER
11/14/2015,2016,0,3402,0:18:40,0,,0,Lumberjack Quidditch,20,Texas A&M Quidditch,220,-170,0,1,0,0,0,0,0:18:40,JOSH MANSFIELD,TY CERVANTES
11/14/2015,2016,0,3403,0:20:58,0,,0,Texas Quidditch,160,Texas A&M Quidditch,90,40,1,0,0,0,0,0,0:20:58,JOSH MANSFIELD,NICK ENGELMAN
11/14/2015,2016,0,3404,0:20:15,1,0:02:49,0,Texas State University - San Marcos,180,Texas A&M Quidditch,150,30,0,1,1,0,0,0,0:20:15,JOSH MANSFIELD,JUSTIN G
11/14/2015,2016,0,3405,0:18:30,0,,0,Tulane University,110,Texas A&M Quidditch,150,-10,0,1,0,0,0,0,0:18:30,ERIC REYES,DANIEL DERUITER
11/14/2015,2016,0,3406,0:21:01,0,,0,DeathRow Quidditch Team,20,Texas Cavalry,190,-140,0,1,0,0,0,0,0:21:01,ERIC REYES,TY CERVANTES
11/14/2015,2016,0,3407,0:22:24,0,,0,Lone Star Quidditch Club,140,Texas Cavalry,60,50,1,0,0,0,0,0,0:22:24,HAYDEN APPLEBEE,JACOB FREEMAN
11/14/2015,2016,0,3408,0:19:46,0,,0,University of Arkansas Quidditch Club,40,Texas Cavalry,130,-60,0,1,0,0,0,0,0:19:46,COLLIN MAGERS,ZACH MARES
11/14/2015,2016,0,3409,0:21:48,0,,0,Lone Star Quidditch Club,100,Texas State University - San Marcos,120,10,0,1,0,0,0,0,0:21:48,JOSH MANSFIELD,MASON KUZMICH
11/14/2015,2016,0,3410,0:21:25,0,,0,Texas Quidditch,80,Texas State University - San Marcos,130,-20,0,1,0,0,0,0,0:21:25,JOSH MANSFIELD,DILAN FREEMAN
11/14/2015,2016,0,3411,0:18:21,0,,0,Gulf Coast Gumbeaux,50,Texas Tech Quidditch,80,0,0,1,0,0,0,0,0:18:21,COLLIN MAGERS,JUSTIN G
11/14/2015,2016,0,3412,0:23:14,0,,0,Oklahoma State University,110,Texas Tech Quidditch,60,20,1,0,0,0,0,0,0:23:14,RYAN DAVIS,TY CERVANTES
11/14/2015,2016,0,3413,0:19:56,0,,0,Texas Quidditch,120,Texas Tech Quidditch,30,60,1,0,0,0,0,0,0:19:56,COLLIN MAGERS,DANIEL DERUITER
11/14/2015,2016,0,3414,0:18:26,0,,0,Texas State University - San Marcos,120,Texas Tech Quidditch,90,0,1,0,0,0,0,0,0:18:26,RAGHU ACKUKOLA (ft),THOMAS
11/14/2015,2016,0,3415,0:21:42,0,,0,University of North Texas,50,Texas Tech Quidditch,240,-220,1,0,0,0,0,0,0:21:42,ERIC REYES,NICK ENGELMAN
11/14/2015,2016,0,3416,0:22:00,0,,0,DeathRow Quidditch Team,50,The Silver Phoenix,130,-50,0,1,0,0,0,0,0:22:00,AUGIE MONROE,ZACH MARES
11/14/2015,2016,0,3417,0:19:36,0,,0,Texas Cavalry,130,The Silver Phoenix,10,90,1,0,0,0,0,0,0:19:36,ROMIE LOF,JOEY REYNEBEAU
11/14/2015,2016,0,3418,0:22:29,0,,0,University of Arkansas Quidditch Club,140,The Silver Phoenix,60,50,1,0,0,0,0,0,0:22:29,HAYDEN APPLEBEE,ALEJO ENRIQUEZ
11/14/2015,2016,0,3419,0:25:46,1,0:05:00,0,University of Texas at San Antonio,120,The Silver Phoenix,110,40,0,1,0,0,0,0,0:25:46,AUGIE MONROE,JOEY REYNEBEAU
11/14/2015,2016,1,3420,0:18:24,0,,0,Appalachian Apparators Quidditch,70,The University of North Carolina at Chapel Hill Quidditch,110,-10,0,1,0,0,0,0,0:18:24,Erin Mallory,Matt Mongioi
11/14/2015,2016,1,3421,0:20:03,0,,0,University of Mary Washington Quidditch,10,The University of North Carolina at Chapel Hill Quidditch,190,-150,0,1,0,0,0,0,0:20:03,Ricky Nelson,Kevin Edelmann
11/14/2015,2016,1,3422,0:24:42,0,,0,Appalachian Apparators Quidditch,160,Tri-State Lightning Quidditch Club,40,90,1,0,0,0,0,0,0:24:42,Jonathan DeFreeuw,Timothy Binns
11/14/2015,2016,1,3423,0:19:36,0,,0,The University of North Carolina at Chapel Hill Quidditch,160,Tri-State Lightning Quidditch Club,10,120,1,0,0,0,0,0,0:19:36,Chris Coleman,JC Arencibia
11/14/2015,2016,1,3424,0:29:13,0,,0,University of Mary Washington Quidditch,90,Tri-State Lightning Quidditch Club,160,-40,0,1,0,0,0,0,0:29:13,Andrew McGregor,Brian Waldron
11/14/2015,2016,0,3425,0:18:37,0,,0,Lumberjack Quidditch,30,Tulane University,130,-70,0,1,0,0,0,0,0:18:37,HAYDEN APPLEBEE,NICK ENGELMAN
11/14/2015,2016,0,3426,0:18:13,0,,0,Texas A&M Quidditch,170,Tulane University,10,130,1,0,0,0,0,0,0:18:13,VINCENT BERRIOS,STEVEN GRALINSKI
11/14/2015,2016,0,3427,0:18:20,0,,0,Texas Quidditch,140,Tulane University,20,90,1,0,0,0,0,0,0:18:20,DILLON LAY (ft),DAM GANIYU
11/14/2015,2016,0,3428,0:19:01,0,,0,DeathRow Quidditch Team,10,University of Arkansas Quidditch Club,200,-160,0,1,0,0,0,0,0:19:01,AUGIE MONROE,ALEJO ENRIQUEZ
11/14/2015,2016,0,3429,0:26:50,0,,0,SHSU Quidditch,60,University of Arkansas Quidditch Club,130,-40,0,1,0,0,0,0,0:26:50,VINCENT BERRIOS,DANIEL DERUITER
11/14/2015,2016,0,3430,0:19:18,0,,0,Texas Cavalry,170,University of Arkansas Quidditch Club,80,60,1,0,0,0,0,0,0:19:18,PAXTON CASEY,TAYLOR TRACY
11/14/2015,2016,0,3431,0:18:38,0,,0,University of Texas at San Antonio,60,University of Arkansas Quidditch Club,130,-40,0,1,0,0,0,0,0:18:38,RYAN DAVIS,ZACH MARES
11/14/2015,2016,1,3432,0:24:15,0,,0,Appalachian Apparators Quidditch,190,University of Mary Washington Quidditch,20,140,1,0,0,0,0,0,0:24:15,Chris Coleman,Harry Greenhouse
11/14/2015,2016,0,3433,0:23:30,0,,0,University of Florida Quidditch,100,University of Miami,150,-80,1,0,0,0,0,0,0:23:30,Richard Crumrine,Steven Paisley
11/14/2015,2016,0,3434,0:18:55,0,,0,Texas State University - San Marcos,200,University of North Texas,30,140,1,0,0,0,0,0,0:18:55,VINCENT BERRIOS,ZACH MARES
11/14/2015,2016,1,3435,0:25:48,0,,0,District of Columbia Quidditch Club,140,Richmond Quidditch,100,70,0,1,0,0,0,0,0:25:48,Erik Morlock,Harry Greenhouse
11/14/2015,2016,1,3436,0:29:05,0,,0,George Mason Club Quidditch,90,Richmond Quidditch,120,0,0,1,0,0,0,0,0:29:05,Alex Amodol,Harry Greenhouse
11/14/2015,2016,1,3437,0:22:51,0,,0,Wizengamot Quidditch at VCU,0,Richmond Quidditch,180,-150,0,1,0,0,0,0,0:22:51,Ricky Nelson,Brian Waldron
11/14/2015,2016,0,3438,0:27:33,0,,0,RCQC,170,University of South Florida Quidditch,70,70,1,0,0,0,0,0,0:27:33,Richard Crumrine,Daniel Cantrelle
11/14/2015,2016,0,3439,0:18:23,0,,0,Ringling College of Art and Design,50,University of South Florida Quidditch,130,-110,1,0,0,0,0,0,0:18:23,Brian Nackasha,Tim Ebert
11/14/2015,2016,0,3440,0:22:53,0,,0,University of Miami,180,University of South Florida Quidditch,70,140,0,1,0,0,0,0,0:22:53,Brian Nackasha,Richard Crumrine
11/14/2015,2016,0,3441,0:20:35,0,,0,DeathRow Quidditch Team,50,University of Texas at San Antonio,200,-180,1,0,0,0,0,0,0:20:35,COLLIN MAGERS,TY CERVANTES
11/14/2015,2016,0,3442,0:22:00,0,,0,Texas Cavalry,130,University of Texas at San Antonio,60,40,1,0,0,0,0,0,0:22:00,HAYDEN APPLEBEE,NICK ENGELMAN
11/14/2015,2016,1,3443,0:26:52,0,,0,Lock Haven University Quidditch,140,Virginia Tech,90,20,1,0,0,0,0,0,0:26:52,Ricky Nelson,Harry Greenhouse
11/14/2015,2016,1,3444,0:24:08,0,,0,Mansfield University Fire Ferrets Quidditch,60,Virginia Tech,130,-100,1,0,0,0,0,0,0:24:08,Erin Mallory,Timothy Binns
11/14/2015,2016,1,3445,0:21:48,0,,0,Penn State University Nittany Lions,130,Virginia Tech,20,80,1,0,0,0,0,0,0:21:48,Ricky Nelson,Harry Greenhouse
11/14/2015,2016,1,3446,0:18:11,0,,0,Duke University Quidditch,120,West Virginia Mountaineers,50,40,1,0,0,0,0,0,0:18:11,Erin Mallory,James Richter
11/14/2015,2016,1,3447,0:25:28,0,,0,Hopkins Hallows,160,West Virginia Mountaineers,90,100,0,1,0,0,0,0,0:25:28,Ricky Nelson,Matthew Cooper
11/14/2015,2016,1,3448,0:18:37,0,,0,Maryland Quidditch,220,West Virginia Mountaineers,20,170,1,0,0,0,0,0,0:18:37,Chris Coleman,James Richter
11/14/2015,2016,1,3449,0:19:30,0,,0,Philadelphia Honey Badgers,210,West Virginia Mountaineers,10,170,1,0,0,0,0,0,0:19:30,Dylan Meyer,Lee Reid
11/14/2015,2016,1,3450,0:19:41,0,,0,James Madison University Quidditch,170,Wilmington Warhawks,40,100,1,0,0,0,0,0,0:19:41,Erin Mallory,James Richter
11/14/2015,2016,1,3451,0:18:15,0,,0,Rutgers University Quidditch,170,Wilmington Warhawks,50,90,1,0,0,0,0,0,0:18:15,Alex Amodol,Ryan Sebade
11/14/2015,2016,1,3452,0:22:01,0,,0,Virginia Quidditch Club,130,Wilmington Warhawks,80,80,0,1,0,0,0,0,0:22:01,Andrew McGregor,James Richter
11/14/2015,2016,1,3453,0:20:38,0,,0,District of Columbia Quidditch Club,150,Wizengamot Quidditch at VCU,60,120,0,1,0,0,0,0,0:20:38,Alex Amodol,James Richter
11/15/2015,2016,1,3454,0:18:43,0,,0,Duke University Quidditch,20,Appalachian Apparators Quidditch,70,-20,0,1,0,0,0,0,0:18:43,Erin Mallory,Ricky Nelson
11/15/2015,2016,0,3455,0:18:58,0,,0,Silicon Valley Skrewts,110,California Dobbys,40,40,1,0,0,0,0,0,0:18:58,Chris Lock,Carlos Cuevas
11/15/2015,2016,0,3456,0:21:31,0,,0,Stanford Quidditch,40,California Dobbys,130,-60,0,1,0,0,0,0,0:21:31,Chris Manghane,Ben Boles
11/15/2015,2016,1,3457,0:19:01,0,,0,Lock Haven University Quidditch,80,District of Columbia Quidditch Club,130,-20,0,1,0,0,0,0,0:19:01,Katrina Bynum,Kevin Edelman
11/15/2015,2016,1,3458,0:24:18,0,,0,Richmond Quidditch,40,District of Columbia Quidditch Club,130,-60,0,1,0,0,0,0,0:24:18,Alex Amodol,Harry Greenhouse
11/15/2015,2016,1,3459,0:18:35,0,,0,Virginia Tech,10,District of Columbia Quidditch Club,130,-90,0,1,0,0,0,0,0:18:35,Dylan Meyer,Kevin Edelmann
11/15/2015,2016,1,3460,0:25:23,0,,0,Rutgers University Quidditch,90,George Mason Club Quidditch,100,20,0,1,0,0,0,0,0:25:23,Ricky Nelson,Harry Greenhouse
11/15/2015,2016,1,3461,0:23:59,0,,0,George Mason Club Quidditch,150,Hopkins Hallows,30,90,1,0,0,0,0,0,0:23:59,Alex Amodol,Josh Moules
11/15/2015,2016,1,3462,0:28:14,0,,0,Duke University Quidditch,70,James Madison University Quidditch,140,-40,0,1,0,0,0,0,0:28:14,Chris Coleman,Kevin Edelman
11/15/2015,2016,1,3463,0:29:17,0,,0,Lock Haven University Quidditch,180,James Madison University Quidditch,70,80,1,0,0,0,0,0,0:29:17,Erin Mallory,Jack Harver
11/15/2015,2016,1,3464,0:18:00,0,,0,Philadelphia Honey Badgers,150,James Madison University Quidditch,0,120,1,0,0,0,0,0,0:18:00,Ben Mertens,N/A (forfeit)
11/15/2015,2016,1,3465,0:32:28,0,,0,Virginia Quidditch Club,150,James Madison University Quidditch,110,10,1,0,0,0,0,0,0:32:28,Ricky Nelson,Harry Greenhouse
11/15/2015,2016,1,3466,0:18:53,0,,0,Wizengamot Quidditch at VCU,100,Mansfield University Fire Ferrets Quidditch,0,70,1,0,0,0,0,0,0:18:53,Ricky Nelson,Ben Tunick
11/15/2015,2016,1,3467,0:24:01,0,,0,Penn State University Nittany Lions,130,Maryland Quidditch,90,10,1,0,0,0,0,0,0:24:01,Erik Morlock,Cooper
11/15/2015,2016,0,3468,0:22:05,0,,0,Silicon Valley Vipers,100,Pacific Phoenix Quidditch Club,30,100,0,1,0,0,0,0,0:22:05,Martin Pyne,Chewy Shaw
11/15/2015,2016,0,3469,0:18:38,0,,0,Skyfighters Quidditch Club,120,Pacific Phoenix Quidditch Club,0,90,1,0,0,0,0,0,0:18:38,Chris Manghane,Matthew Ignao
11/15/2015,2016,0,3470,0:22:00,0,,0,Stanford Quidditch,130,Pacific Phoenix Quidditch Club,10,90,1,0,0,0,0,0,0:22:00,Elizabeth Barcelos,Carlos Cuevas
11/15/2015,2016,1,3471,0:31:02,0,,0,District of Columbia Quidditch Club,200,Penn State University Nittany Lions,110,60,1,0,0,0,0,0,0:31:02,Erik Morlock,Harry Greenhouse
11/15/2015,2016,1,3472,0:18:09,0,,0,Philadelphia Honey Badgers,60,Penn State University Nittany Lions,80,10,0,1,0,0,0,0,0:18:09,Chris Coleman,Phillip Ellis
11/15/2015,2016,1,3473,0:19:22,0,,0,Rutgers University Quidditch,110,Philadelphia Honey Badgers,70,10,1,0,0,0,0,0,0:19:22,Erin Mallory,Jack Harver
11/15/2015,2016,0,3474,0:18:29,0,,0,Silicon Valley Skrewts,80,San Jose State University Spartans,70,40,0,1,0,0,0,0,0:18:29,Chris Lock,Ryan Burton
11/15/2015,2016,0,3475,0:22:07,0,,0,California Dobbys,160,Skyfighters Quidditch Club,60,70,1,0,0,0,0,0,0:22:07,Ra Hopkins,John Guardado
11/15/2015,2016,0,3476,0:23:01,0,,0,Silicon Valley Vipers,130,Skyfighters Quidditch Club,50,50,1,0,0,0,0,0,0:23:01,Martin Pyne,Chewy Shaw
11/15/2015,2016,0,3477,0:23:03,0,,0,Silicon Valley Skrewts,120,South Bay Blazers,20,70,1,0,0,0,0,0,0:23:03,Elizabeth Barcelos,Sean Booker
11/15/2015,2016,0,3478,0:18:46,0,,0,Silicon Valley Vipers,100,South Bay Blazers,60,10,1,0,0,0,0,0,0:18:46,Martin Pyne,Matthew Ignao
11/15/2015,2016,0,3479,0:19:00,0,,0,San Jose State University Spartans,60,Stanford Quidditch,70,20,0,1,0,0,0,0,0:19:00,Chris Lock,Chewy Shaw
11/15/2015,2016,1,3480,0:29:47,0,,0,Appalachian Apparators Quidditch,50,The University of North Carolina at Chapel Hill Quidditch,160,-80,0,1,0,0,0,0,0:29:47,Chris Coleman,Harry Greenhouse
11/15/2015,2016,1,3481,0:23:22,1,0:05:00,0,Penn State University Nittany Lions,140,The University of North Carolina at Chapel Hill Quidditch,130,-20,1,0,0,0,0,0,0:23:22,Chris Coleman,Kevin Edelmann/ Harry Greenhouse
11/15/2015,2016,1,3482,0:20:45,0,,0,James Madison University Quidditch,140,University of Mary Washington Quidditch,0,110,1,0,0,0,0,0,0:20:45,Dylan Meyer,Harry Greenhouse
11/15/2015,2016,1,3483,0:23:51,1,0:03:31,0,George Mason Club Quidditch,160,Richmond Quidditch,170,-10,1,0,0,1,0,0,0:23:51,Alex Amodol,Ricky Nelson
11/15/2015,2016,1,3484,0:19:50,0,,0,Virginia Quidditch Club,50,Richmond Quidditch,70,10,0,1,0,0,0,0,0:19:50,Alex Amodol,Harry Greenhouse
11/15/2015,2016,1,3485,0:23:39,0,,0,Philadelphia Honey Badgers,110,Virginia Tech,100,-20,1,0,0,0,0,0,0:23:39,Ricky Nelson,Harry Greenhouse
11/15/2015,2016,1,3486,0:18:48,0,,0,Maryland Quidditch,200,Wilmington Warhawks,20,150,1,0,0,0,0,0,0:18:48,Erik Morlock,Kevin Edelmann
11/15/2015,2016,1,3487,0:22:06,0,,0,Rutgers University Quidditch,140,Wilmington Warhawks,50,120,0,1,0,0,0,0,0:22:06,Erin Mallory,Jack Harver
11/15/2015,2016,1,3488,0:23:02,0,,0,Tri-State Lightning Quidditch Club,30,Wilmington Warhawks,110,-50,0,1,0,0,0,0,0:23:02,Andrew McGregor,Ben Tunick
11/15/2015,2016,1,3489,0:19:43,0,,0,The University of North Carolina at Chapel Hill Quidditch,130,Wizengamot Quidditch at VCU,60,100,0,1,0,0,0,0,0:19:43,Chris Coleman,Mike Mohgioi
11/15/2015,2016,1,3490,0:19:00,0,,0,Virginia Quidditch Club,90,Wizengamot Quidditch at VCU,30,30,1,0,0,0,0,0,0:19:00,Alex Amodol,Mongioi
11/21/2015,2016,0,3491,0:21:32,0,,0,Silicon Valley Vipers,120,Anteater Quidditch,60,90,0,1,0,0,0,0,0:21:32,Chris Seto,Kyle Epsteen
11/21/2015,2016,0,3492,0:20:52,0,,0,The Fighting Farmers of Arizona,160,Anteater Quidditch,0,130,1,0,0,0,0,0,0:20:52,Martin Pyne,Kyle Epsteen
11/21/2015,2016,0,3493,0:24:15,0,,0,Emerson College Quidditch,190,Brandeis Quidditch,80,140,0,1,0,0,0,0,0:24:15,Jayke Archibald,Harry Greenhouse
11/21/2015,2016,0,3494,0:22:31,0,,0,Emerson College Quidditch,180,Brandeis Quidditch,60,90,1,0,0,0,0,0,0:22:31,Jayke Archibald,Harry Greenhouse
11/21/2015,2016,0,3495,0:18:58,0,,0,Emerson College Quidditch,180,Brandeis Quidditch,40,110,1,0,0,0,0,0,0:18:58,Jayke Archibald,Harry Greenhouse
11/21/2015,2016,1,3496,0:24:17,0,,0,Illinois State University Firebirds,120,Crimson Warhawks,50,40,1,0,0,0,0,0,0:24:17,Ryan Sparks,Iziah Espinoza (UNC)
11/21/2015,2016,1,3497,0:22:30,0,,0,Marquette University Quidditch,140,Crimson Warhawks,30,80,1,0,0,0,0,0,0:22:30,Ryan Sparks,Matthew Reidnl (LUC)
11/21/2015,2016,0,3498,0:20:54,0,,0,Horn Tailed Horcruxes Quidditch Team,0,Hofstra University Flying Dutchmen,250,-220,0,1,0,0,0,0,0:20:54,John Bridstrup,Juan Arencibia
11/21/2015,2016,0,3499,0:31:07,0,,0,The Rogues,250,Horn Tailed Horcruxes Quidditch Team,40,240,0,1,0,0,0,0,0:31:07,John Bridstrup,Juan Arencibia
